iso_country_code,country,world_region,survey_source ,survey_year,subnational_region,mpi_country,mpi_region,hr_poor,deprivation_intensity,poverty_vulnerability,hr_severe_poverty,population_country_survey_year,population_country_2020,population _country_2021,Population 2021,population _region_2021,population_mpi_poor,n_indicators,missing_indicators
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Saravane,0.108,0.237,48.76,48.62,20.2,23.16,"6,998","7,319","7,425",6.28,466,227,10,
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Savannakhet,0.108,0.175,34.55,50.6,17.49,19.29,"6,998","7,319","7,425",13.91,"1,032",357,10,
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Sekong,0.108,0.176,36.19,48.51,23.16,16.1,"6,998","7,319","7,425",1.86,138,50,10,
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Vientiane,0.108,0.067,15.49,42.99,20.62,4.62,"6,998","7,319","7,425",6.84,508,79,10,
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Vientiane Capital,0.108,0.008,1.96,41.45,13.11,0.41,"6,998","7,319","7,425",11.94,886,17,10,
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Xaignabouri,0.108,0.043,10.14,42.42,23.28,2.25,"6,998","7,319","7,425",5.87,436,44,10,
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Xaisomboun ,0.108,0.107,24.62,43.4,25.73,7.12,"6,998","7,319","7,425",1.51,112,28,10,
LAO,Lao PDR,East Asia and the Pacific,MICS,2017,Xiangkhouang,0.108,0.061,13.84,44.35,27.42,4.45,"6,998","7,319","7,425",4.15,308,43,10,
LSO,Lesotho,Sub-Saharan Africa,MICS,2018,Foothills,0.084,0.154,35.51,43.51,39.4,11.74,"2,198","2,254","2,281",8.67,198,70,9,Cooking fuel
LSO,Lesotho,Sub-Saharan Africa,MICS,2018,Lowlands,0.084,0.041,9.85,41.5,24.14,1.7,"2,198","2,254","2,281",64.04,"1,461",144,9,Cooking fuel
LSO,Lesotho,Sub-Saharan Africa,MICS,2018,Mountains,0.084,0.185,41.62,44.4,33.82,13.05,"2,198","2,254","2,281",19.07,435,181,9,Cooking fuel
LSO,Lesotho,Sub-Saharan Africa,MICS,2018,Senqu River Valley,0.084,0.116,27.78,41.85,39.81,4.86,"2,198","2,254","2,281",8.23,188,52,9,Cooking fuel
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Bomi,0.259,0.304,65.45,46.47,24.67,21.1,"5,088","5,088","5,193",3.23,168,110,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Bong,0.259,0.371,71.08,52.17,19.25,38.46,"5,088","5,088","5,193",10,520,369,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Gbarpolu,0.259,0.396,76.13,51.96,19.66,40.94,"5,088","5,088","5,193",1.61,84,64,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Grand Bassa,0.259,0.391,71.99,54.29,19.01,47.87,"5,088","5,088","5,193",5.73,298,214,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Grand Cape Mount,0.259,0.361,73.33,49.19,15.85,36.78,"5,088","5,088","5,193",3.35,174,128,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Grand Gedeh,0.259,0.297,62.05,47.91,24.24,25.71,"5,088","5,088","5,193",2.14,111,69,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Grand Kru,0.259,0.336,66.92,50.16,25.02,33.01,"5,088","5,088","5,193",1.77,92,62,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Lofa,0.259,0.318,66.27,47.99,25.85,29.38,"5,088","5,088","5,193",7.88,409,271,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Margibi,0.259,0.255,50.84,50.08,25.05,24.73,"5,088","5,088","5,193",5.95,309,157,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Maryland,0.259,0.282,57.05,49.5,27.92,26.33,"5,088","5,088","5,193",2.87,149,85,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Montserrado,0.259,0.122,26.42,46.27,24.66,8.76,"5,088","5,088","5,193",34.04,"1,768",467,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Nimba,0.259,0.326,65.77,49.6,21.01,33.31,"5,088","5,088","5,193",16.05,833,548,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,River Cess,0.259,0.415,76.01,54.63,20.43,48.12,"5,088","5,088","5,193",1.64,85,65,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,River Gee,0.259,0.28,59.9,46.77,27.53,23.15,"5,088","5,088","5,193",1.15,60,36,10,
LBR,Liberia,Sub-Saharan Africa,DHS,2019-2020,Sinoe,0.259,0.267,54.43,48.99,36.5,24.67,"5,088","5,088","5,193",2.6,135,73,10,
LBY,Libya,Arab States,PAPFAM,2014,Ajdabya,0.007,0.013,3.49,37.03,6.13,0.15,"6,098","6,654","6,735",2.42,163,6,10,
LBY,Libya,Arab States,PAPFAM,2014,Ben-Ghazi,0.007,0.003,0.87,35.65,6.1,0,"6,098","6,654","6,735",10,674,6,10,
LBY,Libya,Arab States,PAPFAM,2014,Derna,0.007,0.009,2.64,35.59,8.54,0.23,"6,098","6,654","6,735",3.19,215,6,10,
LBY,Libya,Arab States,PAPFAM,2014,El-Jabal El-Akhdar,0.007,0.015,4.05,37.78,13.24,0.12,"6,098","6,654","6,735",3.9,263,11,10,
LBY,Libya,Arab States,PAPFAM,2014,El-Jabal El-Gharbi,0.007,0.006,1.5,37.75,13.83,0,"6,098","6,654","6,735",6.12,412,6,10,
LBY,Libya,Arab States,PAPFAM,2014,El-Marj,0.007,0.007,1.68,39.49,9.28,0.17,"6,098","6,654","6,735",3.43,231,4,10,
LBY,Libya,Arab States,PAPFAM,2014,El-Merqab,0.007,0.008,2.33,36.36,10.69,0,"6,098","6,654","6,735",5.16,347,8,10,
LBY,Libya,Arab States,PAPFAM,2014,El-Wahat/El-Kufra,0.007,0.004,1.15,35.27,5.88,0,"6,098","6,654","6,735",1.23,83,1,10,
LBY,Libya,Arab States,PAPFAM,2014,El-Zawya,0.007,0.002,0.58,34.11,6.12,0,"6,098","6,654","6,735",5.91,398,2,10,
LBY,Libya,Arab States,PAPFAM,2014,Jfara,0.007,0.003,0.72,37.9,12.68,0,"6,098","6,654","6,735",2.6,175,1,10,
LBY,Libya,Arab States,PAPFAM,2014,Murzuk,0.007,0.004,0.87,40.36,5.69,0.27,"6,098","6,654","6,735",1.56,105,1,10,
LBY,Libya,Arab States,PAPFAM,2014,Musrata,0.007,0.004,1.27,34.61,18.73,0,"6,098","6,654","6,735",8.14,548,7,10,
LBY,Libya,Arab States,PAPFAM,2014,Nalut,0.007,0.003,0.95,34.87,17.11,0,"6,098","6,654","6,735",1.97,133,1,10,
LBY,Libya,Arab States,PAPFAM,2014,Qasr Ben-Ghesheer,0.007,0.005,1.4,34.75,12.88,0,"6,098","6,654","6,735",3.77,254,4,10,
LBY,Libya,Arab States,PAPFAM,2014,Sebha/El-Shate,0.007,0.007,1.89,35.7,8.05,0,"6,098","6,654","6,735",3.54,239,5,10,
LBY,Libya,Arab States,PAPFAM,2014,Sert/Jafra,0.007,0.006,1.51,38.28,12.73,0,"6,098","6,654","6,735",2.89,195,3,10,
LBY,Libya,Arab States,PAPFAM,2014,Tarhuna,0.007,0.003,0.99,35.18,9.36,0,"6,098","6,654","6,735",4.37,294,3,10,
LBY,Libya,Arab States,PAPFAM,2014,Tripoli,0.007,0.014,3.72,37.97,12.55,0.28,"6,098","6,654","6,735",19.22,"1,294",48,10,
LBY,Libya,Arab States,PAPFAM,2014,Tubruk,0.007,0.009,2.6,35.31,15.12,0,"6,098","6,654","6,735",2.88,194,5,10,
LBY,Libya,Arab States,PAPFAM,2014,Wadi El-Hayat,0.007,0.015,3.86,39.26,6.4,0.76,"6,098","6,654","6,735",1.82,123,5,10,
LBY,Libya,Arab States,PAPFAM,2014,Zwara,0.007,0.003,0.77,39.04,14.92,0,"6,098","6,654","6,735",5.86,394,3,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Alaotra Mangoro,0.386,0.332,60.98,54.46,15.36,38.5,"28,916","28,225","28,916",4.32,"1,250",762,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Amoron'i Mania,0.386,0.405,73.85,54.78,15.57,46.05,"28,916","28,225","28,916",3.15,912,674,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Analamanga,0.386,0.222,45.2,49.05,21.19,19.93,"28,916","28,225","28,916",8.89,"2,571","1,162",10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Analanjirofo,0.386,0.298,60.11,49.64,22.05,31.33,"28,916","28,225","28,916",4.75,"1,374",826,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Androy,0.386,0.59,92.23,63.98,6.11,80.71,"28,916","28,225","28,916",4.43,"1,281","1,182",10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Anosy,0.386,0.584,89.84,64.99,5.54,77.31,"28,916","28,225","28,916",3.41,987,887,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Antananarivo,0.386,0.129,28.18,45.76,21.65,11.29,"28,916","28,225","28,916",4.65,"1,344",379,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Atsimo Andrefana,0.386,0.454,74.31,61.12,10.91,55.7,"28,916","28,225","28,916",8.04,"2,323","1,726",10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Atsimo Atsinanana,0.386,0.58,92.32,62.78,5.08,77,"28,916","28,225","28,916",3.72,"1,076",993,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Atsinanana,0.386,0.387,67.18,57.55,13.93,51.16,"28,916","28,225","28,916",5.43,"1,569","1,054",10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Betsiboka,0.386,0.469,82.78,56.6,9.51,57.03,"28,916","28,225","28,916",1.47,425,352,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Boeny,0.386,0.34,62.44,54.5,19.44,39.62,"28,916","28,225","28,916",3.58,"1,036",647,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Bongolava,0.386,0.425,75.42,56.31,13.93,49.56,"28,916","28,225","28,916",2.47,714,539,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Diana,0.386,0.23,48.34,47.54,19.54,20.8,"28,916","28,225","28,916",3.12,902,436,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Haute Matsiatra,0.386,0.409,72.73,56.17,18.8,47.52,"28,916","28,225","28,916",5.78,"1,671","1,215",10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Ihorombe,0.386,0.485,83.35,58.18,7.34,63.78,"28,916","28,225","28,916",1.7,491,409,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Itasy,0.386,0.394,73.12,53.86,15.01,43.97,"28,916","28,225","28,916",3.35,969,709,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Melaky,0.386,0.47,79.74,58.92,9.21,56.94,"28,916","28,225","28,916",1.04,299,239,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Menabe,0.386,0.553,88.51,62.5,5.26,69.63,"28,916","28,225","28,916",3.27,944,836,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Sava,0.386,0.287,58.85,48.83,24.73,28.87,"28,916","28,225","28,916",4.67,"1,350",794,10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Sofia,0.386,0.387,73.51,52.67,17.78,45.55,"28,916","28,225","28,916",6.23,"1,801","1,324",10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Vakinankaratra,0.386,0.379,68.57,55.27,17.8,41.52,"28,916","28,225","28,916",7.78,"2,250","1,543",10,
MDG,Madagascar,Sub-Saharan Africa,DHS,2021,Vatovavy Fitovinany,0.386,0.464,79.77,58.2,12.17,59.8,"28,916","28,225","28,916",4.76,"1,376","1,098",10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Balaka,0.231,0.239,52.12,45.88,29,16.63,"19,377","19,377","19,890",2.19,435,227,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Blantyre,0.231,0.114,26.23,43.36,24.4,6.47,"19,377","19,377","19,890",6.93,"1,378",361,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Chikwawa,0.231,0.215,48.06,44.77,28.37,14.02,"19,377","19,377","19,890",3.14,625,300,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Chiradzulu,0.231,0.195,44.17,44.1,35.05,11.88,"19,377","19,377","19,890",2.06,409,181,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Chitipa,0.231,0.135,31.43,42.85,37.95,6.65,"19,377","19,377","19,890",1.31,260,82,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Dedza,0.231,0.318,66.29,48,22.35,25.89,"19,377","19,377","19,890",5.45,"1,083",718,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Dowa,0.231,0.241,52.36,46.05,27.48,16.58,"19,377","19,377","19,890",4.44,884,463,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Karonga,0.231,0.143,33.55,42.65,35.49,8.6,"19,377","19,377","19,890",2.24,446,150,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Kasungu,0.231,0.189,42.06,44.86,32.18,14.45,"19,377","19,377","19,890",4.38,872,367,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Likoma,0.231,0.086,20.45,41.88,29.92,2.95,"19,377","19,377","19,890",0.06,12,2,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Lilongwe,0.231,0.231,49.59,46.5,24.03,17.16,"19,377","19,377","19,890",17.86,"3,553","1,762",10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Machinga,0.231,0.289,60.44,47.77,26.02,24.79,"19,377","19,377","19,890",3.73,741,448,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Mangochi,0.231,0.378,74.13,50.97,16.43,37.97,"19,377","19,377","19,890",6.35,"1,262",936,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Mchinji,0.231,0.277,57.53,48.18,30.3,23.62,"19,377","19,377","19,890",3.18,632,364,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Mulange,0.231,0.205,46.52,43.98,31.94,12.48,"19,377","19,377","19,890",3.45,686,319,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Mwanza,0.231,0.266,57.26,46.43,24.71,21.55,"19,377","19,377","19,890",0.69,136,78,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Mzimba,0.231,0.155,36.14,42.82,33.71,9.21,"19,377","19,377","19,890",5.52,"1,099",397,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Neno,0.231,0.237,51.61,45.92,32.49,17.1,"19,377","19,377","19,890",0.71,141,73,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Nkhata Bay,0.231,0.171,39.7,43.19,30.89,9.88,"19,377","19,377","19,890",1.34,267,106,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Nkhotakota,0.231,0.243,52.12,46.7,26.59,20.2,"19,377","19,377","19,890",2.79,556,290,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Nsanje,0.231,0.27,56.58,47.68,30.4,24.89,"19,377","19,377","19,890",1.72,341,193,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Ntcheu,0.231,0.226,49.52,45.68,34.21,16.62,"19,377","19,377","19,890",2.9,576,285,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Ntchisi,0.231,0.239,52.86,45.19,30.61,16.75,"19,377","19,377","19,890",1.46,291,154,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Phalombe,0.231,0.243,53.14,45.65,31.7,16.4,"19,377","19,377","19,890",2.87,571,303,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Rumphi,0.231,0.105,24.6,42.82,40.54,6.2,"19,377","19,377","19,890",0.86,172,42,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Salima,0.231,0.261,56.46,46.27,24.7,19.62,"19,377","19,377","19,890",3.41,677,382,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Thyolo,0.231,0.27,58.53,46.1,26.79,22.41,"19,377","19,377","19,890",4.67,928,543,10,
MWI,Malawi,Sub-Saharan Africa,MICS,2019-2020,Zomba,0.231,0.207,46.21,44.76,31.03,11.79,"19,377","19,377","19,890",4.3,856,395,10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Bamako,0.376,0.11,25.47,43.32,32.44,6.73,"19,934","21,224","21,905",14.88,"3,259",830,10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Gao,0.376,0.473,83.73,56.45,10.13,58.63,"19,934","21,224","21,905",2.78,610,511,10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Kayes,0.376,0.421,75.06,56.04,12.58,50.8,"19,934","21,224","21,905",14.44,"3,164","2,375",10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Kidal,0.376,0.476,83.83,56.78,11.15,62.94,"19,934","21,224","21,905",0.08,18,15,10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Koulikoro,0.376,0.353,64.3,54.84,16.99,41.08,"19,934","21,224","21,905",19.19,"4,205","2,704",10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Mopti,0.376,0.496,86.38,57.39,8.52,61.31,"19,934","21,224","21,905",11.78,"2,581","2,229",10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Ségou,0.376,0.424,76.19,55.6,11.98,52.9,"19,934","21,224","21,905",16.11,"3,528","2,688",10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Sikasso,0.376,0.416,77.8,53.52,11.36,49.5,"19,934","21,224","21,905",16.79,"3,677","2,861",10,
MLI,Mali,Sub-Saharan Africa,DHS,2018,Timbuktu,0.376,0.535,87.5,61.2,5.64,69.57,"19,934","21,224","21,905",3.94,864,756,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Adrar,0.327,0.191,39.96,47.88,20.15,16.49,"4,615","4,499","4,615",1.84,85,34,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Assaba,0.327,0.433,75.14,57.61,11.76,52.86,"4,615","4,499","4,615",8.35,385,289,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Brakna,0.327,0.334,64,52.23,15.6,37.56,"4,615","4,499","4,615",8.86,409,262,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Dakhlet Nouadhibou,0.327,0.047,11.77,39.79,11.57,2.26,"4,615","4,499","4,615",3.38,156,18,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Gorgol,0.327,0.476,80.38,59.24,10.1,59.24,"4,615","4,499","4,615",9.28,428,344,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Guidimaka,0.327,0.525,87.09,60.3,7.71,66.15,"4,615","4,499","4,615",8.49,392,341,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Hosh ech Chargui,0.327,0.523,87.23,59.99,7.24,64.79,"4,615","4,499","4,615",13.41,619,540,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Hosh el Gharbi,0.327,0.482,81.15,59.39,8.76,61.04,"4,615","4,499","4,615",10.49,484,393,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Nouakchott Nord,0.327,0.092,20.53,44.72,13.61,8.01,"4,615","4,499","4,615",11.62,536,110,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Nouakchott Ouest,0.327,0.077,19.76,39.2,18.57,2.66,"4,615","4,499","4,615",4.38,202,40,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Nouakchott Sud,0.327,0.1,24.22,41.1,15.83,5.74,"4,615","4,499","4,615",10.23,472,114,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Tagant,0.327,0.371,67.87,54.63,12.63,41.25,"4,615","4,499","4,615",2.21,102,69,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Tiris Zemmour & Inchiri,0.327,0.072,16.17,44.64,15.57,5.04,"4,615","4,499","4,615",1.73,80,13,10,
MRT,Mauritania,Sub-Saharan Africa,DHS,2019-2021,Trarza,0.327,0.227,48.89,46.4,19.38,18.29,"4,615","4,499","4,615",5.74,265,129,10,
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Centro,0.016,0.021,4.85,44.23,7.48,1.48,"126,705","125,998","126,705",9.68,"12,267",595,9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Centro-Norte,0.016,0.011,2.91,38.01,2.36,0.44,"126,705","125,998","126,705",12.4,"15,711",457,9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Edo México,0.016,0.014,3.74,37.68,2.11,0.2,"126,705","125,998","126,705",14.36,"18,200",681,9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Frontera,0.016,0.006,1.64,35.01,0.95,0.08,"126,705","125,998","126,705",12.53,"15,878",260,9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,México City,0.016,0.004,1.2,35.35,0.5,0,"126,705","125,998","126,705",7.8,"9,888",118,9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Pacifico-Centro,0.016,0.014,3.75,37.09,3.97,0.6,"126,705","125,998","126,705",11.02,"13,968",524,9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Pacifico-Norte,0.016,0.005,1.48,36.99,1.42,0.07,"126,705","125,998","126,705",9.29,"11,765",174,9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Pacífico-Sur,0.016,0.038,8.75,43.39,7.11,2.29,"126,705","125,998","126,705",13.04,"16,526","1,446",9,Child mortality
MEX,Mexico,Latin America and the Caribbean,ENSANUT,2021,Península,0.016,0.03,7.2,41.88,5.41,1.49,"126,705","125,998","126,705",9.87,"12,503",900,9,Child mortality
MDA,Moldova,Europe and Central Asia,MICS,2012,Center,0.004,0.004,1.05,36.1,4.53,0,"3,507","3,085","3,062",30.48,933,10,10,
MDA,Moldova,Europe and Central Asia,MICS,2012,Chisinau,0.004,0,0.05,33.33,0.64,0,"3,507","3,085","3,062",18.14,555,0,10,
MDA,Moldova,Europe and Central Asia,MICS,2012,North,0.004,0.006,1.51,39.41,4.72,0.2,"3,507","3,085","3,062",32,980,15,10,
MDA,Moldova,Europe and Central Asia,MICS,2012,South,0.004,0.002,0.67,33.81,3.57,0,"3,507","3,085","3,062",19.38,593,4,10,
MNG,Mongolia,East Asia and the Pacific,MICS,2018,Central,0.028,0.019,4.93,37.56,17.52,0.31,"3,164","3,294","3,348",15.82,530,26,10,
MNG,Mongolia,East Asia and the Pacific,MICS,2018,Eastern,0.028,0.026,6.9,37.12,18.38,0.3,"3,164","3,294","3,348",7.1,238,16,10,
MNG,Mongolia,East Asia and the Pacific,MICS,2018,Khangai,0.028,0.05,12.79,38.84,23.12,1.23,"3,164","3,294","3,348",17.96,601,77,10,
MNG,Mongolia,East Asia and the Pacific,MICS,2018,Ulaanbaatar,0.028,0.009,2.34,36.85,8.01,0.2,"3,164","3,294","3,348",46.93,"1,571",37,10,
MNG,Mongolia,East Asia and the Pacific,MICS,2018,Western,0.028,0.085,21.27,40.14,28.84,3.22,"3,164","3,294","3,348",12.2,408,87,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Béni Mellal-Khénifra,0.027,0.07,14.22,49.36,10.5,6.35,"35,928","36,689","37,077",6.83,"2,533",360,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Casablanca- Settat,0.027,0.014,3.48,39.83,8.77,0.5,"35,928","36,689","37,077",20.76,"7,696",268,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Drâa-Tafilalet,0.027,0.04,9.07,44.39,16.25,2.38,"35,928","36,689","37,077",4.36,"1,616",147,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Ed Dakhla-Oued ed Dahab,0.027,0.016,4.28,38.55,12.09,0.16,"35,928","36,689","37,077",0.37,138,6,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Fès-Meknès,0.027,0.023,5.76,40.59,11.14,1.12,"35,928","36,689","37,077",11.98,"4,443",256,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Guelmim-Oued Noun,0.027,0.017,4.8,35.1,7.36,0.05,"35,928","36,689","37,077",1.2,445,21,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Laâyoune-Sakia El Hamra,0.027,0.01,2.69,37.66,13.68,0.05,"35,928","36,689","37,077",1.16,429,12,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Marrakech-Safi,0.027,0.039,9.68,39.96,12.98,1.5,"35,928","36,689","37,077",14.04,"5,204",504,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Oriental,0.027,0.042,9.17,45.81,12.94,3.5,"35,928","36,689","37,077",7.28,"2,701",248,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Rabat-Salé-Kénitra,0.027,0.014,3.67,36.95,8.53,0.33,"35,928","36,689","37,077",13,"4,820",177,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Souss-Massa,0.027,0.03,7.41,40.46,8.1,1.56,"35,928","36,689","37,077",7.42,"2,752",204,10,
MAR,Morocco,Arab States,PAPFAM,2017-2018,Tanger-Tetouan-Al Hoceima,0.027,0.014,3.63,38.18,13.09,0.18,"35,928","36,689","37,077",11.59,"4,299",156,10,
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Cabo Delgado,0.372,0.475,78.56,60.44,10.26,53.74,"31,178","31,178","32,077",8.1,"2,599","2,042",9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Gaza,0.372,0.213,40.69,52.31,19.61,21.82,"31,178","31,178","32,077",4.95,"1,587",646,9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Inhambane,0.372,0.242,49.22,49.21,23.1,24.1,"31,178","31,178","32,077",5.1,"1,635",805,9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Manica,0.372,0.328,59.41,55.13,17.85,37.17,"31,178","31,178","32,077",7.09,"2,273","1,351",9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Maputo Cidade,0.372,0.036,8.23,43.23,5.89,1.75,"31,178","31,178","32,077",3.81,"1,221",101,9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Maputo Provincia,0.372,0.062,14.06,43.97,7.87,4.18,"31,178","31,178","32,077",7.39,"2,371",333,9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Nampula,0.372,0.471,73.85,63.73,11.75,56.43,"31,178","31,178","32,077",20.92,"6,710","4,955",9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Niassa,0.372,0.485,77.43,62.68,11.86,59.05,"31,178","31,178","32,077",6.68,"2,143","1,659",9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Sofala,0.372,0.351,59.31,59.1,17.48,39.53,"31,178","31,178","32,077",8.02,"2,572","1,525",9,Child mortality
